field,level,beads,seed,photons,method,rel_l2,mean_l1,seconds
decentred,2.0,32,1,20000.0,nearest bead,0.3112416271056314,0.2496277651627515,7.128715515136719e-05
decentred,2.0,32,1,20000.0,IDW kNN,0.313541439918144,0.23845158573738523,7.2479248046875e-05
decentred,2.0,32,1,20000.0,poly pixels (PSFEx),0.21858785221287214,0.19171665071786517,0.0007481575012207031
decentred,2.0,32,1,20000.0,PCA+poly (Jee07),0.22103315400939338,0.20158070789940663,0.0010998249053955078
decentred,2.0,32,1,20000.0,PCA+RBF (Gentile13),0.18201080360429414,0.16792453560120232,0.01230931282043457
decentred,2.0,32,1,20000.0,PCA+GP (PIFF-like),0.18856582672140978,0.1707775492461221,0.038735389709472656
decentred,2.0,32,1,20000.0,Seidel-5 (physics),0.19951049957214695,0.2596256731394597,13.754339933395386
decentred,2.0,32,1,20000.0,Zernike-quad-31 (physics),0.14983555537688859,0.19675750380153867,19.965003490447998
decentred,2.0,32,1,20000.0,hybrid: Zquad + GP residual,0.08125786116504637,0.10332028955685131,20.137325525283813
decentred,2.0,32,2,20000.0,mean (invariant),0.47001569676515464,0.4484121182518759,0.00017762184143066406
decentred,2.0,32,2,20000.0,nearest bead,0.27818338562572814,0.25113812533040114,5.984306335449219e-05
decentred,2.0,32,2,20000.0,IDW kNN,0.2999838681540028,0.24605240716600374,5.340576171875e-05
decentred,2.0,32,2,20000.0,poly pixels (PSFEx),0.19486545459556692,0.20528706235142444,0.0006551742553710938
decentred,2.0,32,2,20000.0,PCA+poly (Jee07),0.1925074703829405,0.2066558754062904,0.0010573863983154297
decentred,2.0,32,2,20000.0,PCA+RBF (Gentile13),0.15266811393370944,0.16682993280439146,0.012202024459838867
decentred,2.0,32,2,20000.0,PCA+GP (PIFF-like),0.17996381824101787,0.17789186400839663,0.04950141906738281
decentred,2.0,32,2,20000.0,Seidel-5 (physics),0.1695578490873712,0.21606597896623356,14.358673095703125
decentred,2.0,32,2,20000.0,Zernike-quad-31 (physics),0.1454236832123051,0.18164710173671506,19.030853271484375
decentred,2.0,32,2,20000.0,hybrid: Zquad + GP residual,0.10088674063809404,0.12071127108689879,19.44366216659546
centred,1.0,16,0,20000.0,mean (invariant),0.1352324581483401,0.18333420439138493,0.00012230873107910156
centred,1.0,16,0,20000.0,nearest bead,0.10902483471951681,0.13434575644951774,7.772445678710938e-05
centred,1.0,16,0,20000.0,IDW kNN,0.09151116357932236,0.10380232248048538,5.221366882324219e-05
centred,1.0,16,0,20000.0,poly pixels (PSFEx),0.07532296577767283,0.09956475779100592,0.0005006790161132812
centred,1.0,16,0,20000.0,PCA+poly (Jee07),0.07584927654978207,0.09496722365387061,0.0006666183471679688
centred,1.0,16,0,20000.0,PCA+RBF (Gentile13),0.0838683513190233,0.09419970381244386,0.013972043991088867
centred,1.0,16,0,20000.0,PCA+GP (PIFF-like),0.0829441962161612,0.10255842075319135,0.18641233444213867
centred,1.0,16,0,20000.0,Seidel-5 (physics),0.0009480037624318631,0.0011675175152105882,4.250126838684082
centred,1.0,16,0,20000.0,Zernike-quad-31 (physics),0.0027996678919114007,0.00371289383392073,3.893996238708496
centred,1.0,16,0,20000.0,hybrid: Zquad + GP residual,0.014227312080380453,0.023154304211307795,4.0755462646484375
centred,1.0,16,1,20000.0,mean (invariant),0.13367822602503482,0.16935838370859344,0.0001304149627685547
centred,1.0,16,1,20000.0,nearest bead,0.10555078029603569,0.1277071577783297,5.7697296142578125e-05
centred,1.0,16,1,20000.0,IDW kNN,0.10787245398780072,0.11107605208806653,5.412101745605469e-05
centred,1.0,16,1,20000.0,poly pixels (PSFEx),0.04721469073937612,0.07187787891671811,0.0004684925079345703
centred,1.0,16,1,20000.0,PCA+poly (Jee07),0.04799031643392068,0.07234773040318036,0.0006453990936279297
centred,1.0,16,1,20000.0,PCA+RBF (Gentile13),0.06820262736880305,0.08610104631404779,0.00544285774230957
centred,1.0,16,1,20000.0,PCA+GP (PIFF-like),0.1291735189485477,0.1592743222221872,0.02659153938293457
centred,1.0,16,1,20000.0,Seidel-5 (physics),0.0007529189288945506,0.0012457460702996561,3.1636550426483154
centred,1.0,16,1,20000.0,Zernike-quad-31 (physics),0.00425312328911499,0.005241544638124128,5.138366222381592
centred,1.0,16,1,20000.0,hybrid: Zquad + GP residual,0.008933436744539374,0.013561290236481126,5.5066869258880615
centred,1.0,16,2,20000.0,mean (invariant),0.1345892888011038,0.1674719778511099,0.0001304149627685547
centred,1.0,16,2,20000.0,nearest bead,0.0989343755039354,0.12672270150720324,6.389617919921875e-05
centred,1.0,16,2,20000.0,IDW kNN,0.09975642065329444,0.10588399602817535,5.555152893066406e-05
centred,1.0,16,2,20000.0,poly pixels (PSFEx),0.044240926503154615,0.06966551644698199,0.0005199909210205078
centred,1.0,16,2,20000.0,PCA+poly (Jee07),0.046158831167256296,0.06995328489567348,0.0006570816040039062
centred,1.0,16,2,20000.0,PCA+RBF (Gentile13),0.06574371366465886,0.08336033125948217,0.0051136016845703125
centred,1.0,16,2,20000.0,PCA+GP (PIFF-like),0.11083907440323405,0.12458390578640668,0.0598294734954834
centred,1.0,16,2,20000.0,Seidel-5 (physics),0.0006782136132228963,0.0008757834108798867,3.328962802886963
centred,1.0,16,2,20000.0,Zernike-quad-31 (physics),0.0035251608967420437,0.003942524524847484,4.1194167137146
centred,1.0,16,2,20000.0,hybrid: Zquad + GP residual,0.010447369428293546,0.016905473156200647,4.331881999969482
decentred,1.0,16,0,20000.0,mean (invariant),0.21142716922483132,0.2610552524405442,0.00011563301086425781
decentred,1.0,16,0,20000.0,nearest bead,0.17675255262310874,0.18591519960893452,5.4836273193359375e-05
decentred,1.0,16,0,20000.0,IDW kNN,0.14448924243009506,0.14797219704964068,4.649162292480469e-05
decentred,1.0,16,0,20000.0,poly pixels (PSFEx),0.10610178035836644,0.1426799875767125,0.0004534721374511719
decentred,1.0,16,0,20000.0,PCA+poly (Jee07),0.10596699557005729,0.1437027610937297,0.0006639957427978516
decentred,1.0,16,0,20000.0,PCA+RBF (Gentile13),0.13675569795924425,0.1384073403286995,0.0049021244049072266
decentred,1.0,16,0,20000.0,PCA+GP (PIFF-like),0.12278554058848792,0.14159885568664046,0.11520695686340332
decentred,1.0,16,0,20000.0,Seidel-5 (physics),0.06708704091290021,0.11008954723577354,4.511228322982788
decentred,1.0,16,0,20000.0,Zernike-quad-31 (physics),0.05078090362793543,0.07528357968958731,6.439203977584839
decentred,1.0,16,0,20000.0,hybrid: Zquad + GP residual,0.04955901788230443,0.07152032018438989,6.638752460479736
decentred,1.0,16,1,20000.0,mean (invariant),0.21834224826026974,0.23886831665705197,0.00012731552124023438
decentred,1.0,16,1,20000.0,nearest bead,0.1766391653396604,0.17471736635825053,5.1975250244140625e-05
decentred,1.0,16,1,20000.0,IDW kNN,0.1825459831125323,0.16044238826033735,5.340576171875e-05
decentred,1.0,16,1,20000.0,poly pixels (PSFEx),0.0870065637490505,0.11159881962433202,0.0004904270172119141
decentred,1.0,16,1,20000.0,PCA+poly (Jee07),0.08692688085537859,0.11207548534935625,0.0006432533264160156
decentred,1.0,16,1,20000.0,PCA+RBF (Gentile13),0.11867077264747737,0.11860302849655611,0.005402326583862305
decentred,1.0,16,1,20000.0,PCA+GP (PIFF-like),0.20515114649637173,0.2143551363025057,0.10709786415100098
decentred,1.0,16,1,20000.0,Seidel-5 (physics),0.07576079363950468,0.11869335875481656,4.248185634613037
decentred,1.0,16,1,20000.0,Zernike-quad-31 (physics),0.07352835879608102,0.09595061554663536,4.912111043930054
decentred,1.0,16,1,20000.0,hybrid: Zquad + GP residual,0.06452855020674957,0.07656788968057837,5.065370559692383
decentred,1.0,16,2,20000.0,mean (invariant),0.20655569911108265,0.22485139512112587,0.00011396408081054688
decentred,1.0,16,2,20000.0,nearest bead,0.15597979864846417,0.17032289651216956,5.1975250244140625e-05
decentred,1.0,16,2,20000.0,IDW kNN,0.1639124996891735,0.1526782144019668,4.267692565917969e-05
decentred,1.0,16,2,20000.0,poly pixels (PSFEx),0.08616287311983593,0.11764705865649949,0.0004322528839111328
decentred,1.0,16,2,20000.0,PCA+poly (Jee07),0.0873113085567972,0.11751547648519038,0.0006139278411865234
decentred,1.0,16,2,20000.0,PCA+RBF (Gentile13),0.11188620107449224,0.12303657060938515,0.005121469497680664
decentred,1.0,16,2,20000.0,PCA+GP (PIFF-like),0.15986025931588294,0.15393564043649585,0.09575581550598145
decentred,1.0,16,2,20000.0,Seidel-5 (physics),0.06519315508697049,0.09747428650969121,4.1641058921813965
decentred,1.0,16,2,20000.0,Zernike-quad-31 (physics),0.053409003434260235,0.08179760799902763,4.767149209976196
decentred,1.0,16,2,20000.0,hybrid: Zquad + GP residual,0.053430537985630126,0.08102714092715319,5.138646364212036
decentred,2.0,16,0,20000.0,mean (invariant),0.4663903762353453,0.48038973199976553,0.0001289844512939453
decentred,2.0,16,0,20000.0,nearest bead,0.3709401551654405,0.3261468762925912,5.245208740234375e-05
decentred,2.0,16,0,20000.0,IDW kNN,0.32732514777950944,0.29532064383397516,4.744529724121094e-05
decentred,2.0,16,0,20000.0,poly pixels (PSFEx),0.2984439426648371,0.3332825737393233,0.0005125999450683594
decentred,2.0,16,0,20000.0,PCA+poly (Jee07),0.30397450725648056,0.3407010586970022,0.0008251667022705078
decentred,2.0,16,0,20000.0,PCA+RBF (Gentile13),0.2431435016868027,0.24073565715169265,0.005332231521606445
decentred,2.0,16,0,20000.0,PCA+GP (PIFF-like),0.26012438763038664,0.2572535204734611,0.04613828659057617
decentred,2.0,16,0,20000.0,Seidel-5 (physics),0.1737738362410195,0.233129279090857,5.115173101425171
decentred,2.0,16,0,20000.0,Zernike-quad-31 (physics),0.12421724907268512,0.16459753298636992,10.25358271598816
decentred,2.0,16,0,20000.0,hybrid: Zquad + GP residual,0.11201039979522884,0.14000367286704019,10.419317245483398
decentred,2.0,16,1,20000.0,mean (invariant),0.4752536496501859,0.4633243706405968,0.00012493133544921875
decentred,2.0,16,1,20000.0,nearest bead,0.36666926964082436,0.29989260333451956,4.7206878662109375e-05
decentred,2.0,16,1,20000.0,IDW kNN,0.3707205027462739,0.2957413754688869,5.984306335449219e-05
decentred,2.0,16,1,20000.0,poly pixels (PSFEx),0.2110548062434032,0.2281060582026432,0.00047850608825683594
decentred,2.0,16,1,20000.0,PCA+poly (Jee07),0.21125135796780198,0.22870817480512162,0.0005755424499511719
decentred,2.0,16,1,20000.0,PCA+RBF (Gentile13),0.2095102033254494,0.19764862190179433,0.005095005035400391
decentred,2.0,16,1,20000.0,PCA+GP (PIFF-like),0.26310114899128345,0.2214649746716633,0.05317068099975586
decentred,2.0,16,1,20000.0,Seidel-5 (physics),0.19715088813858755,0.25770564387724954,5.041075229644775
decentred,2.0,16,1,20000.0,Zernike-quad-31 (physics),0.15617711798197254,0.20040323397744741,7.142852067947388
decentred,2.0,16,1,20000.0,hybrid: Zquad + GP residual,0.10517382976672263,0.12622241488663427,7.8789002895355225
decentred,2.0,16,2,20000.0,mean (invariant),0.4666537468497501,0.45212847021158786,0.0001201629638671875
decentred,2.0,16,2,20000.0,nearest bead,0.33016722190979597,0.305107876749888,5.698204040527344e-05
decentred,2.0,16,2,20000.0,IDW kNN,0.32868830138686095,0.28792846100389013,5.8650970458984375e-05
decentred,2.0,16,2,20000.0,poly pixels (PSFEx),0.18816213591911166,0.23535952463069768,0.00047397613525390625
decentred,2.0,16,2,20000.0,PCA+poly (Jee07),0.1877932294511747,0.23482713024536986,0.0005772113800048828
decentred,2.0,16,2,20000.0,PCA+RBF (Gentile13),0.18785725506061215,0.2050341043462639,0.005671024322509766
decentred,2.0,16,2,20000.0,PCA+GP (PIFF-like),0.2732412039873056,0.2501548779223962,0.06932902336120605
decentred,2.0,16,2,20000.0,Seidel-5 (physics),0.17052823561654937,0.21698051999331966,5.109484672546387
decentred,2.0,16,2,20000.0,Zernike-quad-31 (physics),0.1452888992758512,0.18300220129558284,6.512744426727295
decentred,2.0,16,2,20000.0,hybrid: Zquad + GP residual,0.11979627346507582,0.14340553885210147,6.95804238319397
centred,1.0,8,0,20000.0,mean (invariant),0.14743577399618005,0.20332546662316597,0.00010776519775390625
centred,1.0,8,0,20000.0,nearest bead,0.14503794458458086,0.16785612348271042,4.8160552978515625e-05
centred,1.0,8,0,20000.0,IDW kNN,0.10965567879376152,0.14240755960047533,4.9114227294921875e-05
centred,1.0,8,0,20000.0,poly pixels (PSFEx),0.17433394016613843,0.22201831405618772,0.0003936290740966797
centred,1.0,8,0,20000.0,PCA+poly (Jee07),0.17436667377366452,0.2220646175387156,0.0003783702850341797
centred,1.0,8,0,20000.0,PCA+RBF (Gentile13),0.10422172038060894,0.14256244632321746,0.0027680397033691406
centred,1.0,8,0,20000.0,PCA+GP (PIFF-like),0.1439539076098288,0.19812976687838701,0.02526998519897461
centred,1.0,8,0,20000.0,Seidel-5 (physics),0.0011863724170483353,0.0013749119074574446,1.5853004455566406
centred,1.0,8,0,20000.0,Zernike-quad-31 (physics),0.016130457451179026,0.020505176446675717,1.9227123260498047
centred,1.0,8,0,20000.0,hybrid: Zquad + GP residual,0.0226172432659166,0.03759998864200895,2.791769027709961
centred,1.0,8,1,20000.0,mean (invariant),0.13992347275589212,0.17140252751420715,0.00010704994201660156
centred,1.0,8,1,20000.0,nearest bead,0.12998249250173338,0.15027312816192456,4.100799560546875e-05
centred,1.0,8,1,20000.0,IDW kNN,0.12804451601854597,0.13430082931493004,3.790855407714844e-05
centred,1.0,8,1,20000.0,poly pixels (PSFEx),0.13526434362335046,0.15085422808095783,0.0003132820129394531
centred,1.0,8,1,20000.0,PCA+poly (Jee07),0.13524390493554456,0.15086312814566266,0.000331878662109375
centred,1.0,8,1,20000.0,PCA+RBF (Gentile13),0.10456933459361625,0.1240337747530447,0.002480030059814453
centred,1.0,8,1,20000.0,PCA+GP (PIFF-like),0.13983161940386007,0.1712373275923563,0.05326962471008301
centred,1.0,8,1,20000.0,Seidel-5 (physics),0.004524700629698867,0.0045112404279347125,1.5247578620910645
centred,1.0,8,1,20000.0,Zernike-quad-31 (physics),0.024400829887569024,0.0227249159234322,1.5939064025878906
centred,1.0,8,1,20000.0,hybrid: Zquad + GP residual,0.029000711037417942,0.036620933572497474,1.7223422527313232
centred,1.0,8,2,20000.0,mean (invariant),0.14136696077081934,0.16927418680803788,0.00010466575622558594
centred,1.0,8,2,20000.0,nearest bead,0.13013518309466401,0.15096290625319278,3.933906555175781e-05
centred,1.0,8,2,20000.0,IDW kNN,0.13298760854716177,0.13934279815475437,3.7670135498046875e-05
centred,1.0,8,2,20000.0,poly pixels (PSFEx),0.15912620279518597,0.16894753938284518,0.0003113746643066406
centred,1.0,8,2,20000.0,PCA+poly (Jee07),0.15926445417654683,0.16912682454381883,0.0003814697265625
centred,1.0,8,2,20000.0,PCA+RBF (Gentile13),0.12636291307789613,0.13666369401498782,0.00251007080078125
centred,1.0,8,2,20000.0,PCA+GP (PIFF-like),0.1413669575706935,0.16927423315592646,0.0593867301940918
centred,1.0,8,2,20000.0,Seidel-5 (physics),0.001547499754843075,0.002102439312277979,1.4829931259155273
centred,1.0,8,2,20000.0,Zernike-quad-31 (physics),0.009943339533012104,0.011902776099249383,1.857187032699585
centred,1.0,8,2,20000.0,hybrid: Zquad + GP residual,0.017033424394151283,0.028387420156994175,2.271285057067871
decentred,1.0,8,0,20000.0,mean (invariant),0.22942865213350203,0.28838630833202183,9.489059448242188e-05
decentred,1.0,8,0,20000.0,nearest bead,0.24692536791971678,0.24625958741292417,4.5299530029296875e-05
decentred,1.0,8,0,20000.0,IDW kNN,0.17409480528893884,0.20522599028025718,3.695487976074219e-05
decentred,1.0,8,0,20000.0,poly pixels (PSFEx),0.27404722748624993,0.3313266857372927,0.0002777576446533203
decentred,1.0,8,0,20000.0,PCA+poly (Jee07),0.2740370609540199,0.33136042313730396,0.00037860870361328125
decentred,1.0,8,0,20000.0,PCA+RBF (Gentile13),0.14929234242005093,0.18685431089160798,0.0023932456970214844
decentred,1.0,8,0,20000.0,PCA+GP (PIFF-like),0.22382709738261003,0.280624987908117,0.06666994094848633
decentred,1.0,8,0,20000.0,Seidel-5 (physics),0.06940177829223051,0.11263904441864746,1.4921181201934814
decentred,1.0,8,0,20000.0,Zernike-quad-31 (physics),0.07321994934967349,0.10106903449461098,2.6128859519958496
decentred,1.0,8,0,20000.0,hybrid: Zquad + GP residual,0.07230225543221977,0.09848309109599979,2.87050461769104
decentred,1.0,8,1,20000.0,mean (invariant),0.22486496150312305,0.2405610523045244,9.775161743164062e-05
decentred,1.0,8,1,20000.0,nearest bead,0.21066591610536534,0.2040900521364168,3.814697265625e-05
decentred,1.0,8,1,20000.0,IDW kNN,0.2063587581202053,0.18483674323352553,3.457069396972656e-05
decentred,1.0,8,1,20000.0,poly pixels (PSFEx),0.230853845931322,0.22584377627207886,0.0002777576446533203
decentred,1.0,8,1,20000.0,PCA+poly (Jee07),0.23082271135502777,0.22580911554626568,0.0003638267517089844
decentred,1.0,8,1,20000.0,PCA+RBF (Gentile13),0.17904182577007105,0.16815008753474248,0.002457857131958008
decentred,1.0,8,1,20000.0,PCA+GP (PIFF-like),0.22380459533207495,0.23895373533894818,0.07338643074035645
decentred,1.0,8,1,20000.0,Seidel-5 (physics),0.0754098167980824,0.11886200808669119,1.9937422275543213
decentred,1.0,8,1,20000.0,Zernike-quad-31 (physics),0.07151383431879316,0.1047869948098969,2.584068775177002
decentred,1.0,8,1,20000.0,hybrid: Zquad + GP residual,0.06727346009297411,0.09142535862580885,2.7932567596435547
decentred,1.0,8,2,20000.0,mean (invariant),0.21960609086470684,0.22875108592387872,0.00010752677917480469
decentred,1.0,8,2,20000.0,nearest bead,0.21601521276334718,0.21935192306791396,3.910064697265625e-05
decentred,1.0,8,2,20000.0,IDW kNN,0.21675164581341097,0.2042760696724475,3.790855407714844e-05
decentred,1.0,8,2,20000.0,poly pixels (PSFEx),0.2547124416463614,0.24554414489270723,0.0003020763397216797
decentred,1.0,8,2,20000.0,PCA+poly (Jee07),0.2546951577105027,0.24553529479030858,0.00040268898010253906
decentred,1.0,8,2,20000.0,PCA+RBF (Gentile13),0.21155059923889707,0.20479961989166465,0.002691507339477539
decentred,1.0,8,2,20000.0,PCA+GP (PIFF-like),0.21464770747770728,0.21873038134114622,0.03898477554321289
decentred,1.0,8,2,20000.0,Seidel-5 (physics),0.06700384530320132,0.0987055029453763,1.297300100326538
decentred,1.0,8,2,20000.0,Zernike-quad-31 (physics),0.12510795640204841,0.1587803258399608,1.9450418949127197
decentred,1.0,8,2,20000.0,hybrid: Zquad + GP residual,0.12691474871714312,0.1617791944747062,2.1986732482910156
decentred,2.0,8,0,20000.0,mean (invariant),0.5054502927438207,0.5325712189166298,0.00010228157043457031
decentred,2.0,8,0,20000.0,nearest bead,0.42967708418251366,0.4021593275102346,4.3392181396484375e-05
decentred,2.0,8,0,20000.0,IDW kNN,0.3767478440275601,0.3951213574347274,4.029273986816406e-05
decentred,2.0,8,0,20000.0,poly pixels (PSFEx),0.5264371897373887,0.5549662950769706,0.0003197193145751953
decentred,2.0,8,0,20000.0,PCA+poly (Jee07),0.5263496418919424,0.5548407309707001,0.0003643035888671875
decentred,2.0,8,0,20000.0,PCA+RBF (Gentile13),0.2914502445970515,0.32593628059205715,0.0024690628051757812
decentred,2.0,8,0,20000.0,PCA+GP (PIFF-like),0.4948656633897242,0.5188457748309422,0.025014162063598633
decentred,2.0,8,0,20000.0,Seidel-5 (physics),0.17902042609359392,0.23641122798276162,2.5111312866210938
decentred,2.0,8,0,20000.0,Zernike-quad-31 (physics),0.17003960475768984,0.20685435388016093,3.677222490310669
decentred,2.0,8,0,20000.0,hybrid: Zquad + GP residual,0.1660522361906219,0.19353614682205575,4.124637842178345
decentred,2.0,8,1,20000.0,mean (invariant),0.4841602215241272,0.46443431684976744,0.00010752677917480469
decentred,2.0,8,1,20000.0,nearest bead,0.45639506344389985,0.37274367307524714,4.9114227294921875e-05
decentred,2.0,8,1,20000.0,IDW kNN,0.4238670800008912,0.35151123764883274,4.57763671875e-05
decentred,2.0,8,1,20000.0,poly pixels (PSFEx),0.4942630692395456,0.43490069330756753,0.000324249267578125
decentred,2.0,8,1,20000.0,PCA+poly (Jee07),0.49426888708107136,0.434882317463815,0.0003745555877685547
decentred,2.0,8,1,20000.0,PCA+RBF (Gentile13),0.33178072563342453,0.2957760796640282,0.002520322799682617
decentred,2.0,8,1,20000.0,PCA+GP (PIFF-like),0.4330415378784727,0.4005625068557179,0.041498661041259766
decentred,2.0,8,1,20000.0,Seidel-5 (physics),0.2022500586215087,0.26156408241705303,1.5771980285644531
decentred,2.0,8,1,20000.0,Zernike-quad-31 (physics),0.1798477655448331,0.21842238869001604,2.4897913932800293
decentred,2.0,8,1,20000.0,hybrid: Zquad + GP residual,0.1680101258981606,0.17564841581556528,2.8056867122650146
decentred,2.0,8,2,20000.0,mean (invariant),0.5020812482647261,0.46556908048377404,0.0001270771026611328
decentred,2.0,8,2,20000.0,nearest bead,0.5002723805947105,0.4146103572743055,4.267692565917969e-05
decentred,2.0,8,2,20000.0,IDW kNN,0.49681364468406664,0.40530133493544757,5.054473876953125e-05
decentred,2.0,8,2,20000.0,poly pixels (PSFEx),0.620305274130341,0.4960846249719986,0.0002968311309814453
decentred,2.0,8,2,20000.0,PCA+poly (Jee07),0.6203058304457648,0.49609528362321914,0.0004749298095703125
decentred,2.0,8,2,20000.0,PCA+RBF (Gentile13),0.44642492523970445,0.3548801814492452,0.0027010440826416016
decentred,2.0,8,2,20000.0,PCA+GP (PIFF-like),0.433529763996018,0.37660751665763237,0.05583500862121582
decentred,2.0,8,2,20000.0,Seidel-5 (physics),0.1710935566318092,0.2194267165491408,1.7257730960845947
decentred,2.0,8,2,20000.0,Zernike-quad-31 (physics),0.30007449454884144,0.3124013726411931,2.0893239974975586
decentred,2.0,8,2,20000.0,hybrid: Zquad + GP residual,0.2960492868970965,0.29814705485049653,2.4665117263793945
